test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
3613358642,137246644,"Blackview/x5623_jk_a8_37m65/x5623_jk_a8_37m65:6.0/MRA58K/1474959999:user/release-keys","2018-02-01 00:00:11","176.59.11.xxx",6067,10706,28,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"Comfortel LLC.","Russia","RU","St Petersburg","SPE","St Petersburg","59.89440","30.26420",3.60283,"T2 Mobile LLC","1","MegaFon","250","2",0,0,"Blackview","x5623_jk_a8_37m65","mt6735","MRA58K","Blackview","A8 MAX","x5623_jk_a8_37m65","","14081",2,"St Petersburg, Russia","Saint Petersburg","locality","Russia","RU","Saint Petersburg","gorod Sankt-Peterburg","","198099"
3613358643,194629703,"OPPO/CPH1701/CPH1701:6.0.1/MMB29M/1511440347:user/release-keys","2018-02-01 00:00:11","106.204.122.xxx",4682,8305,34,"Gurgaon","India","IN",28.4615,77.0178,"True Broadband","India","IN","Haryana","HR","Badli","28.58330","76.81670",14.8441,"BHARTI Airtel","1","AirTel","404","2",15,15,"OPPO","CPH1701","qcom","MMB29M","OPPO","CPH1701","CPH1701","","230870018",2,"Badli, Haryana 124105, India","Badli","locality","India","IN","Haryana","Jhajjar","","124105"
3613358649,88362589,"samsung/grandprimeveltexx/grandprimevelte:5.1.1/LMY48B/G531FXXU1APG2:user/release-keys","2018-02-01 00:00:12","31.0.36.xxx",3502,1721,21,"Warszawa","Poland","PL",52.2297,21.0122,"Powszechna Agencja Informacyjna S.A.","Poland","PL","UNKNOWN","??","UNKNOWN","52.23940","21.03620",1.21816,"Polkomtel Sp. z o.o.","1","Plus","260","1",15,15,"samsung","grandprimevelte","pxa1908","LMY48B","samsung","SM-G531F","grandprimeveltexx","","3358733",2,"Poland","Poland","country","Poland","PL","","","",""
3613358663,172368070,"samsung/j7y17ltextc/j7y17lte:7.0/NRD90M/J730GMDXU2AQK1:user/release-keys","2018-02-01 00:00:12","39.9.169.xxx",30701,8392,19,"Taipei","Taiwan","TW",25.0374,121.5635,"TAIFO Taiwan","Taiwan","TW","Keelung City","KEE","Keelung","25.13222","121.74430",13.0884,"Far EasTone Telecommunication Co.","1","Chunghwa Telecom","466","92",15,15,"samsung","j7y17lte","samsungexynos7870","NRD90M","samsung","SM-J730GM","j7y17ltextc","","30735126",1,"Keelung, Ren’ai District, Keelung City, Taiwan","Keelung","locality","Taiwan","TW","Taiwan Province","Keelung City","Ren’ai District","202"
3613358664,171361721,"samsung/dream2ltexx/dream2lte:8.0.0/R16NW/G955FXXU1ZRA5:user/release-keys","2018-02-01 00:00:12","89.204.139.xxx",1177,3449,18,"Berlin","Germany","DE",52.5167,13.3833,"SysEleven GmbH","Germany","DE","Berlin","BE","Berlin","52.53098","13.36662",1.2117,"O2 Deutschland","1","o2 - de+","262","3",15,15,"samsung","dream2lte","samsungexynos8895","R16NW","samsung","SM-G955F","dream2ltexx","","5123587",1,"Berlin, Germany","Berlin","locality","Germany","DE","Berlin","","","10557"
3613358668,190533169,"xiaomi/tissot/tissot_sprout:8.0.0/OPR1.170623.026/8.1.10:user/release-keys","2018-02-01 00:00:12","223.185.194.xxx",5560,71,159,"Bhubaneswar","India","IN",20.2700,85.8400,"WEFE Broadband","India","IN","Odisha","OR","Bhubaneswar","20.35001","85.81789",5.71711,"Airtel","1","Supernet Vodafone","405","753",15,15,"xiaomi","tissot_sprout","qcom","OPR1.170623.026","Xiaomi","Mi A1","tissot","","205832961",1,"Bhubaneswar, Odisha, India","Bhubaneswar","locality","India","IN","Odisha","Khordha","","751024"
3613358670,188822689,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:00:12","85.76.43.xxx",25585,15467,30,"Bennäs","Finland","FI",63.5975,22.7889,"Storbackas","Finland","FI","Northern Ostrobothnia","14","Oulu","65.02680","25.49638",127.901,"Elisa Oyj","1","Elisa","244","5",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","1581569",1,"Oulu, Finland","Oulu","locality","Finland","FI","Northern Ostrobothnia","","","90500"
3613358671,194255572,"HONOR/BLN-L21/HWBLN-H:7.0/HONORBLN-L21/C432B369:user/release-keys","2018-02-01 00:00:12","84.245.120.xxx",22337,15143,26,"Kosice","Slovakia","SK",48.7161,21.2614,"ANTIK Telecom","Slovakia","SK","Prešov Region","PV","Prešov","48.99259","21.26338",19.1253,"SWAN, a.s.","1","4ka SK","231","3",15,15,"HONOR","HWBLN-H","hi6250","HONORBLN-L21","HUAWEI","BLN-L21","BLN-L21","","2371",1,"Prešov, Slovakia","Prešov","locality","Slovakia","SK","Prešov Region","Prešov District","","080 01"
3613358676,151808105,"samsung/zenltexx/zenlte:7.0/NRD90M/G928FXXS3CQL5:user/release-keys","2018-02-01 00:00:13","118.107.131.xxx",9637,7940,64,"Lahore","Pakistan","PK",31.5758,74.3269,"Brain Telecom","Pakistan","PK","UNKNOWN","??","UNKNOWN","30.00000","70.00000",279.233,"Special Communications Organization","1","SCOM","410","5",15,15,"samsung","zenlte","samsungexynos7420","NRD90M","samsung","SM-G928F","zenltexx","","15374080",2,"Pakistan","Pakistan","country","Pakistan","PK","","","",""
3613358678,176134746,"xiaomi/mido/mido:7.0/NRD90M/V9.2.1.0.NCFMIEK:user/release-keys","2018-02-01 00:00:13","49.32.145.xxx",14015,2147,29,"Thane","India","IN",19.1828,72.9612,"Intech Online Pvt Ltd","India","IN","Maharashtra","MH","Mumbai","19.14177","72.92030",3.89794,"Jio","1","Jio 4G","405","874",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","361488",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400078"
3613358684,160545539,"xiaomi/mido/mido:7.0/NRD90M/V9.2.1.0.NCFMIEK:user/release-keys","2018-02-01 00:00:13","157.49.188.xxx",1399,78,134,"Bangalore","India","IN",12.9833,77.5833,"YOU Broadband India Pvt Ltd.","India","IN","Karnataka","KA","Bengaluru","12.99454","77.57153",1.1105,"Jio","1","Jio 4G","405","861",15,15,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","1167893",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560003"
3613358686,194264406,"HUAWEI/BLA-L29/HWBLA:8.0.0/HUAWEIBLA-L29/119(C185):user/release-keys","2018-02-01 00:00:13","212.34.20.xxx",77967,17134,12,"Amman","Jordan","JO",31.9500,35.9333,"Umniah Mobile Company","Jordan","JO","Amman","AM","Amman","31.96672","35.89782",2.38184,"Jordan Telecommunications Company","1","Orange JO","416","77",15,15,"HUAWEI","HWBLA","kirin970","HUAWEIBLA-L29","HUAWEI","BLA-L29","BLA-L29","","11748356",1,"Amman, Jordan","Amman","locality","Jordan","JO","Amman","","",""
3613358687,163570754,"DOCOMO/F01F/F01F:4.2.2/V19R43G/F01F.20131002.065033:user/release-keys","2018-02-01 00:00:13","180.40.42.xxx",16327,8924,43,"Tokyo","Japan","JP",35.6895,139.6917,"OPEN Project (via 20G SINET)","Japan","JP","Tokyo","13","Chiyoda-ku","35.67141","139.75729",3.89225,"Open Computer Network","1","NTT DOCOMO","440","10",15,15,"DOCOMO","F01F","F01F","V19R43G","FUJITSU","F-01F","F01F","","",1,"Chiyoda, Tokyo, Japan","Chiyoda","locality","Japan","JP","Tokyo","","","100-0011"
3613358689,131538384,"asus/WW_Phone/ASUS_Z012D:7.0/NRD90M/14.2020.1711.83-20171220:user/release-keys","2018-02-01 00:00:13","1.200.195.xxx",6456,1611,19,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Mobile","Taiwan","TW","Taipei City","TPE","Taipei","24.99526","121.51456",2.88169,"Vibo Telecom","1","台灣之星","466","89",15,15,"asus","ASUS_Z012D","qcom","OPR1.170623.026","asus","ASUS_Z012DA","WW_Phone","","59912194",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","236"
3613358690,71098017,"samsung/kccat6xx/kccat6:6.0.1/MMB29M/G901FXXU1CPH3:user/release-keys","2018-02-01 00:00:13","203.78.117.xxx",1188,441,189,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Telekomunikasi Indonesia","Indonesia","ID","East Java","JI","Gending","-7.81268","113.31491",54.9257,"PT. Excelcomindo Pratama","1","XL Axiata","510","11",15,15,"samsung","kccat6","qcom","MMB29M","samsung","SM-G901F","kccat6xx","","138937605",1,"Sebaung, Gending, Probolinggo, East Java, Indonesia","Sebaung","administrative_area_level_4","Indonesia","ID","East Java","Probolinggo","Gending, Sebaung","67272"
3613358692,57158279,"samsung/kltezn/klte:4.4.2/KOT49H/G9006VZNU1ANI4:user/release-keys","2018-02-01 00:00:13","112.224.69.xxx",133772,36679,38,"Jinan","China","CN",36.6667,116.9833,"JINAN Wo China company","China","CN","Shandong","SD","Yantai","37.53180","121.39201",250.453,"China Unicom Shandong","1","CHN-UNICOM","460","1",15,15,"samsung","klte","qcom","KOT49H","samsung","SM-G9006V","kltezn","","60846341",1,"Yantai, Shandong, China","Yantai","locality","China","CN","Shandong","","","264000"
3613358693,138476568,"unknown","2018-02-01 00:00:13","223.176.244.xxx",4776,438,69,"Ghaziabad","India","IN",28.6700,77.4200,"True Broadband","India","IN","Uttar Pradesh","UP","Meerut","28.98330","77.70000",27.5233,"Airtel","1","IND AirTel","405","54",17,17,"Karbonn","scx35_sp7731gea_hd","sc8830","KOT49H","Karbonn","Titanium S202","scx35_sp7731geaplus_hd_dt","","630031",2,"Meerut, Uttar Pradesh, India","Meerut","locality","India","IN","Uttar Pradesh","Meerut","","250002"
3613358695,193368550,"samsung/jadeltedx/jadelte:7.1.1/NMF26X/C710FDXU1AQI4:user/release-keys","2018-02-01 00:00:13","182.232.74.xxx",190,108,197,"Phnom Penh","Cambodia","KH",11.5500,104.9167,"NeocomISP Limited","Thailand","TH","Trat","23","Trat","12.04919","102.75185",150.591,"AIS Mobile","1","AIS","520","1",4,4,"samsung","jadelte","mt6757","NMF26X","samsung","SM-C710F","jadeltedx","","12072",1,"Laem Klat, Mueang Trat District, Trat, Thailand","Laem Klat","locality","Thailand","TH","Trat","Mueang Trat District","","23000"
3613358699,182072878,"samsung/on7xeltedd/on7xelte:7.0/NRD90M/G610FDXU1BQK2:user/release-keys","2018-02-01 00:00:13","113.185.25.xxx",40340,33124,25,"Hanoi","Vietnam","VN",21.0285,105.8542,"NetNam Corp","Vietnam","VN","Ha Giang","03","Tien Yen","22.40997","104.58508",125.625,"Vietnam Posts And Telecommunications Group","1","VIETTEL","452","4",15,15,"samsung","on7xelte","samsungexynos7870","NRD90M","samsung","SM-G610F","on7xeltedd","","46081805",1,"Yên Thành, Vietnam","Yên Thành","administrative_area_level_3","Vietnam","VN","Yên Thành","","",""
3613358704,181276407,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MOB31K/9f1ced374d:userdebug/test-keys","2018-02-01 00:00:14","77.230.94.xxx",52405,49652,19,"Castelldefels","Spain","ES",41.3851,2.1734,"Vodafone ES","Spain","ES","Catalonia","CT","Badalona","41.45040","2.22727",5.31129,"Vodafone Spain","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MOB31K","hardkernel","ODROID-XU3","cm_odroidxu3","","",1,"Badalona, Barcelona, Spain","Badalona","locality","Spain","ES","Catalonia","Barcelona","El Barcelonès, Badalona","08917"
3613358705,192509974,"xiaomi/mido/mido:7.0/NRD90M/V9.0.5.0.NCFMIEI:user/release-keys","2018-02-01 00:00:14","106.210.174.xxx",1437,32,58,"Pune","India","IN",18.5203,73.8567,"Gazon Communications India Limited","India","IN","Maharashtra","MH","Pune","18.47143","73.89508",4.21503,"BHARTI Airtel","1","AirTel","404","90",17,17,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","941185",1,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411048"
3613358706,47083562,"htc/htc_asia_tw/htc_m8:6.0/MRA58K/689733.2:user/release-keys","2018-02-01 00:00:14","114.137.44.xxx",8118,701,38,"Taoyuan","Taiwan","TW",25.0764,121.2239,"Far EasTone Telecommunications Co., Ltd","Taiwan","TW","Fujian Province","??","Dongying Township","26.36392","120.49636",99.9337,"Chunghwa Telecom Co.","1","中華電信","466","92",17,17,"htc","htc_m8","qcom","MRA58K","HTC","HTC_M8x","htc_asia_tw","","18489516",1,"","","","","","","","",""
3613358711,184442263,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V9.2.3.0.NAMMIEK:user/release-keys","2018-02-01 00:00:14","46.133.19.xxx",1698,1572,51,"Kiev","Ukraine","UA",50.4500,30.5233,"Kyivstar","Ukraine","UA","Kyiv city","30","Kiev","50.43147","30.54945",1.72342,"PrJSC MTS UKRAINE","1","vodafone UA","255","1",17,17,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4X","santoni","","120033858",1,"Kiev, Ukraine, 02000","Kiev","locality","Ukraine","UA","Kyiv city","Kyiv City","","02000"
3613358715,188174310,"samsung/dream2ltexx/dream2lte:7.0/NRD90M/G955FXXU1AQK7:user/release-keys","2018-02-01 00:00:14","178.113.164.xxx",36050,11332,15,"Vienna","Austria","AT",48.2082,16.3738,"Onstage Online GmbH","Austria","AT","Vienna","9","Vienna","48.16021","16.41997",3.94363,"Hutchison Drei Austria GmbH","1","3 AT","232","10",15,15,"samsung","dream2lte","samsungexynos8895","NRD90M","samsung","SM-G955F","dream2ltexx","","28708620",1,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1110"
3613358721,194629705,"HONOR/FRD-L09/HWFRD:7.0/HUAWEIFRD-L09/C432B394:user/release-keys","2018-02-01 00:00:14","83.245.248.xxx",16708,3234,26,"Tampere","Finland","FI",61.5000,23.7667,"Tamico Oy","Finland","FI","Pirkanmaa","11","Pirkkala","61.48321","23.51628",8.3486,"Elisa Oyj Mobile","1","Saunalahti","244","5",15,15,"honor","HWFRD","hi3650","HUAWEIFRD-L09","HUAWEI","FRD-L09","FRD-L09","","347649",1,"Nokia, Finland","Nokia","administrative_area_level_3","Finland","FI","Nokia","","","37100"
3613358726,192403233,"Xiaomi/hydrogen/hydrogen:6.0.1/MMB29M/V8.2.3.0.MBCCNDL:user/release-keys","2018-02-01 00:00:14","115.164.176.xxx",1924,13826,88,"Miri","Malaysia","MY",4.3930,113.9803,"Celcom Axiata","Malaysia","MY","Terengganu","11","Kuala Terengganu","5.40062","103.07776",754.587,"DiGi Telecommunications Sdn. Bhd.","1","DiGi","502","16",15,15,"Xiaomi","hydrogen","qcom","NHG47L","Xiaomi","Mi Max","hydrogen","","20142794",1,"Kuala Terengganu, Terengganu, Malaysia","Kuala Terengganu","locality","Malaysia","MY","Terengganu","","","21300"
3613358730,194623769,"nubia/NX612J/NX612J:7.1.2/N2G47H/eng.nubia.20180126.000458:user/release-keys","2018-02-01 00:00:15","117.136.40.xxx",12216,1011,413,"Shenzhen","China","CN",22.5333,114.1333,"China Mobile,Guangdong","China","CN","Guangdong","GD","Shenzhen","22.53330","114.13330",0,"China Mobile Guangdong","1","CMCC","460","0",15,15,"nubia","NX612J","qcom","N2G47H","nubia","NX612J","NX612J","","45687310",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","","518002"
3613358737,194629706,"htc/htc_europe/k2u:4.2.2/JDQ39/268135.106:user/release-keys","2018-02-01 00:00:15","37.73.223.xxx",5054,574,37,"Kiev","Ukraine","UA",50.4500,30.5233,"lifecell","Ukraine","UA","Kyivs'ka oblast","32","Brovary","50.50937","30.79044",12.455,"Limited Liability Company lifecell","1","lifecell","255","6",17,17,"htc","k2u","k2_u","JDQ39","HTC","HTC One SV","htc_europe","","75197814",1,"Brovary, Kyivs'ka oblast, Ukraine","Brovary","locality","Ukraine","UA","Kyivs'ka oblast","Brovars'ka city council","","07400"
3613358739,97675112,"HUAWEI/TIT-AL00/HWTIT-AL00:5.1/HUAWEITIT-AL00/C00B153:user/release-keys","2018-02-01 00:00:15","101.90.254.xxx",10496,7860,60,"Hangzhou","China","CN",30.2500,120.1667,"China Mobile Group Zhejiang Co.,Ltd","China","CN","Hainan","HI","Qionghai","19.15812","110.56482",975.036,"China Telecom SHANGHAI","1","            ","460","3",15,15,"HUAWEI","HWTIT-AL00","mt6735","HUAWEITIT-AL00","HUAWEI","HUAWEI TIT-AL00","TIT-AL00","17512","",1,"Qionghai, Hainan, China","Qionghai","sublocality_level_1","China","CN","Hainan","","",""
3613358740,142872499,"samsung/heroltexx/herolte:7.0/NRD90M/G930FXXS1DRA4:user/release-keys","2018-02-01 00:00:15","109.140.66.xxx",190308,46500,18,"Brussels","Belgium","BE",50.8500,4.3500,"Combell","Belgium","BE","Flanders","VLG","Borsbeek","51.19290","4.48941",24.482,"Skynet Belgium","1","PROXIMUS","206","1",15,15,"samsung","herolte","samsungexynos8890","NRD90M","samsung","SM-G930F","heroltexx","","46160641",1,"Borsbeek, Belgium","Borsbeek","locality","Belgium","BE","Flanders","Antwerp","","2150"
3613358742,194500788,"Honor/Che2-L11/hwChe2:4.4.2/HonorChe2-L11/C541B142:user/ota-rel-keys,release-keys","2018-02-01 00:00:15","103.25.13.xxx",35304,38387,14,"Yangon","Myanmar","MM",16.8000,96.1500,"Myanma Posts and Telecommunications","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon","16.79313","96.18538",2.39036,"Myanma Posts and Telecommunications","1","MPT","414","1",15,15,"Honor","hwChe2","hi6210sft","HonorChe2-L11","HUAWEI","Che2-L11","Che2-L11","","33367051",1,"Yangon, Myanmar (Burma)","Yangon","locality","Myanmar (Burma)","MM","Yangon Region","","",""
3613358744,127972856,"samsung/zenltexx/zenlte:5.1.1/LMY47X/G928FXXU2AOJ5:user/release-keys","2018-02-01 00:00:15","115.178.237.xxx",12973,1154,64,"Semarang","Indonesia","ID",-6.9667,110.4167,"PT. Telekomunikasi Indonesia","Indonesia","ID","Central Java","JT","Bligo","-7.02747","109.59247",56.7438,"PT. CORE MEDIATECH","1","Smartfren","510","28",15,15,"samsung","zenlte","samsungexynos7420","LMY47X","samsung","SM-G928F","zenltexx","","73007135",1,"Kajen, Kajen, Pekalongan, Central Java, Indonesia","Kajen","locality","Indonesia","ID","Central Java","Pekalongan","Kajen","51161"
3613358747,193990283,"ZTE/P996A22CT/candice:6.0.1/MXB48T/20171204.134552:user/release-keys","2018-02-01 00:00:15","139.207.74.xxx",112887,3134,17,"Chengdu","China","CN",30.6586,104.0647,"ChinaTelecom","China","CN","Sichuan","SC","Chengdu","30.66670","104.06670",0.572893,"China Telecom Sichuan","1","CHN-CT","460","11",15,15,"ZTE","candice","qcom","MXB48T","ZTE","ZTE A2018","P996A22CT","3486","",2,"Chengdu, Sichuan, China","Chengdu","locality","China","CN","Sichuan","","","610015"
3613358749,194629497,"samsung/heroltexx/herolte:7.0/NRD90M/G930FXXU1DQLF:user/release-keys","2018-02-01 00:00:15","106.213.147.xxx",6030,872,402,"Ahmedabad","India","IN",23.0300,72.5800,"Vodafone India","India","IN","Gujarat","GJ","Ahmedabad","23.03330","72.61670",2.34716,"BHARTI Airtel","1","AirTel","404","98",15,15,"samsung","herolte","samsungexynos8890","NRD90M","samsung","SM-G930F","heroltexx","","230704643",2,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380018"
3613358750,192311129,"lge/lucye_global_com/lucye:7.0/NRD90U/172651823891f:user/release-keys","2018-02-01 00:00:15","45.64.243.xxx",5500,5247,20,"Hong Kong","China","HK",22.2500,114.1667,"Website Solution Limited","Hong Kong","HK","Central And Western District","HCW","Hong Kong","22.28734","114.15029",2.78828,"Smartone Mobile communications Limited","1","SmarTone HK","454","6",15,15,"lge","lucye","lucye","NRD90U","LGE","LG-H870DS","lucye_global_com","","24344845",1,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","",""
3613358756,194515562,"HUAWEI/WAS-LX1/HWWAS-H:7.0/HUAWEIWAS-LX1/C432B194:user/release-keys","2018-02-01 00:00:15","94.126.23.xxx",122,55,273,"Ponte Nelle Alpi, Veneto","Italy","IT",46.1844,12.2607,"Springo","Italy","IT","Veneto","34","Conche","45.22360","12.19726",66.5295,"METANET AG","0","I TIM","222","1",17,17,"HUAWEI","HWWAS-H","hi6250","HUAWEIWAS-LX1","HUAWEI","WAS-LX1","WAS-LX1","","3609",1,"Chioggia, Metropolitan City of Venice, Italy","Chioggia","administrative_area_level_3","Italy","IT","Veneto","Metropolitan City of Venice","Chioggia","30015"
3613358757,89279974,"samsung/hltezh/hlte:5.0/LRX21V/N9005ZSUGOC3:user/release-keys","2018-02-01 00:00:16","39.9.164.xxx",138224,42264,19,"Taipei","Taiwan","TW",25.0333,121.5333,"SEEDNET","Taiwan","TW","Taipei City","TPE","Taipei","25.04180","121.49660",2.37425,"Far EasTone Telecommunication Co.","1","Far EasTone","466","1",15,15,"samsung","hlte","qcom","LRX21V","samsung","SM-N9005","hltezh","","25744918",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
3613358767,96796561,"Honor/Che1-L04/Che1:4.4.4/Che1-L04/C900B180:user/ota-rel-keys,release-keys","2018-02-01 00:00:16","1.39.181.xxx",20117,9268,48,"Mysore","India","IN",12.3000,76.6500,"yashash cable network pvt ltd","India","IN","Karnataka","KA","Shimoga","13.94812","75.59061",134.494,"Vodafone India","1","Vodafone IN","404","86",15,15,"Honor","Che1","qcom","Che1-L04","HUAWEI","Che1-L04","Che1-L04","","204805640",1,"Shivamogga, Karnataka 577201, India","Shivamogga","locality","India","IN","Karnataka","Shimoga","","577201"
3613358770,192758384,"htc/ocedugl_00709/htc_ocedugl:7.0/NRD90M/946680.12:user/release-keys","2018-02-01 00:00:16","223.136.84.xxx",5941,615,26,"Taipei","Taiwan","TW",25.0333,121.5333,"Asia Pacific Telecom","Taiwan","TW","Taipei City","TPE","Taipei","25.04180","121.49660",2.37425,"Chunghwa Telecom Co.","1","中華電信","466","92",15,15,"htc","htc_ocedugl","htc_oce","NRD90M","HTC","HTC_U-1u","ocedugl_00709","","28911637",2,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","108"
3613358772,191183248,"asus/WW_Phone/ASUS_Z012D:7.0/NRD90M/14.2020.1712.85-20171228:user/release-keys","2018-02-01 00:00:16","109.166.133.xxx",17071,15225,16,"Bucharest","Romania","RO",44.4268,26.1025,"UPC Romania","Romania","RO","Bucharest","B","Bucharest","44.43330","26.10000",0.46628,"Orange Romania","1","orange","226","10",15,15,"asus","ASUS_Z012D","qcom","NRD90M","asus","ASUS_Z012D","WW_Phone","","3584257",2,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","",""
3613358780,186945485,"nubia/NX529J/NX529J:5.1.1/LMY47V/eng.nubia.20160711.173505:user/release-keys","2018-02-01 00:00:16","122.192.15.xxx",60485,11594,19,"Nanjing","China","CN",32.0602,118.7968,"China Unicom","China","CN","Jiangsu","JS","Wuxi","31.58882","120.30010",94.175,"China Unicom Liaoning","1","CHN-UNICOM","460","1",15,15,"nubia","NX529J","qcom","LMY47V","nubia","NX529J","NX529J","","86626316",1,"Wuxi, Jiangsu, China","Wuxi","locality","China","CN","Jiangsu","","","214005"
3613358781,176659313,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V8.5.7.0.MHOMIED:user/release-keys","2018-02-01 00:00:16","42.110.150.xxx",4246,4603,22,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","West Bengal","WB","Kolkata","22.52141","88.39053",3.48316,"Vodafone India","1","Vodafone IN","404","30",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","216079362",1,"Kolkata, West Bengal 700001, India","Kolkata","locality","India","IN","West Bengal","Kolkata","","700039"
3613358783,173277598,"samsung/dreamltexx/dreamlte:7.0/NRD90M/G950FXXU1AQL5:user/release-keys","2018-02-01 00:00:16","115.164.51.xxx",27554,31846,49,"Kuching","Malaysia","MY",1.5600,110.3450,"Celcom Axiata","Malaysia","MY","UNKNOWN","??","UNKNOWN","2.50000","112.50000",162.538,"DiGi Telecommunications Sdn. Bhd.","1","DiGi","502","16",15,15,"samsung","dreamlte","samsungexynos8895","R16NW","samsung","SM-G950F","dreamltexx","","23885513",2,"Malaysia","Malaysia","country","Malaysia","MY","","","",""
3613358784,194494733,"samsung/j3xltedx/j3xlte:5.1.1/LMY47V/J320GXXS0AQL1:user/release-keys","2018-02-01 00:00:16","59.153.252.xxx",16583,27436,27,"Hanoi","Vietnam","VN",21.0285,105.8542,"NetNam Corp","Vietnam","VN","Hanoi","HN","Hanoi","21.03330","105.85000",0.428876,"MOBIFONE Corporation","1","VN MOBIFONE","452","1",15,15,"samsung","j3xlte","sc8830","LMY47V","samsung","SM-J320G","j3xltedx","","30749708",2,"Hanoi, Hoàn Kiếm, Hanoi, Vietnam","Hanoi","locality","Vietnam","VN","Hanoi","Hai Bà Trưng District","",""
3613358785,159963707,"samsung/kltezt/klte:5.0/LRX21T/G900IZTU1BOA1:user/release-keys","2018-02-01 00:00:16","106.198.205.xxx",44424,3789,36,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","India","IN","Uttar Pradesh","UP","Noida","28.57000","77.32000",6.12643,"BHARTI Airtel","1","IND airtel","404","10",15,15,"samsung","klte","qcom","LRX21T","samsung","SM-G900I","kltezt","","228618240",2,"Noida, Uttar Pradesh 201301, India","Noida","locality","India","IN","Uttar Pradesh","Gautam Buddh Nagar","","201301"
3613358786,150040177,"samsung/j3xltejt/j3xlte:5.1.1/LMY47V/J320FXXU0AQK2:user/release-keys","2018-02-01 00:00:16","213.151.3.xxx",2037,1104,35,"Ekaterinburg","Ekaterinburg","RU",56.8333,60.5833,"MOTIV","Russia","RU","Sverdlovsk Oblast","SVE","Yekaterinburg","56.85190","60.61220",1.68822,"Ekaterinburg-2000 LLC","1","Ekaterinburg2000","250","35",15,15,"samsung","j3xlte","sc8830","LMY47V","samsung","SM-J320F","j3xltejt","","32079362",2,"Yekaterinburg, Sverdlovsk Oblast, Russia","Yekaterinburg","locality","Russia","RU","Sverdlovsk Oblast","gorod Ekaterinburg","","620027"
3613358791,160467870,"Lenovo/karate/K33a42:6.0.1/MMB29M/K33_S156_170220_ROW:user/release-keys","2018-02-01 00:00:17","183.171.72.xxx",21727,8537,15,"Petaling Jaya","Malaysia","MY",3.0833,101.6500,"Celcom Axiata","Malaysia","MY","Selangor","10","Petaling Jaya","3.15965","101.57413",7.43996,"Celcom Internet Service Provider","1","MY CELCOM","502","19",15,15,"Lenovo","K33a42","qcom","MMB29M","LENOVO","Lenovo K33a42","karate","","38675735",1,"Petaling Jaya, Selangor, Malaysia","Petaling Jaya","locality","Malaysia","MY","Selangor","Petaling","","47810"
